APPOINTMENT_ODU_ID,PRACTICE_ODU_ID,PRACTICE_NAME,PATIENT_ODU_ID,RESOURCE_ODU_ID,APPOINTMENT_DATE,APPOINTMENT_DATETIME,DURATION,PIMS_SOURCE,PIMS_SCHEDULE_TYPE,PIMS_STATUS,NOTES,APPOINTMENT_TYPE,IS_CANCELED_APPOINTMENT,ODU_IS_DELETED,CREATED_DATE,APPT_DATE,TOTAL_AMOUNT,TOTAL_QTY,ANY_INCLINIC,ANY_REVENUE,TXN_COUNT,NO_SHOW,LEAD_TIME_HOURS,DAY_OF_WEEK,HOUR_OF_DAY,MONTH,WEEKDAY_NUM,IS_WEEKEND,IS_MORNING_SLOT,IS_AFTERNOON_SLOT,IS_EVENING_SLOT,DURATION_MIN,PREV_APPT_DATE,DAYS_SINCE_LAST_APPT,PAST_NOSHOW_RATE,RESOURCE_NOSHOW_RATE,PRACTICE_NOSHOW_RATE,IS_MONTH_START,IS_MONTH_END
1931-1359,1359-location,Emergency Care Hospital,18114-1359,5-1359,2025-01-22,2025-01-22 12:30:00,30,Appointment,Recheck,Kept,recheck and out of meds,Professional Services,False,False,2025-01-21,2025-01-22,772.96,94.0,True,True,12.0,False,36.5,Wednesday,12,1,2,False,False,True,False,30,,,,0.023316062176165803,0.1589310829817159,False,False
192593-1359,1359-location,Emergency Care Hospital,18161-1359,5-1359,2025-01-07,2025-01-07 09:45:00,15,Appointment,Tech appts,Late,chart in lab; nail trim,Professional Services,False,False,2025-01-06,2025-01-07,33.8,2.0,True,True,2.0,False,33.75,Tuesday,9,1,1,False,True,False,False,15,,,,0.023316062176165803,0.1589310829817159,False,False
192422-1359,1359-location,Emergency Care Hospital,18166-1359,8-1359,2025-01-03,2025-01-03 15:30:00,30,Appointment,Examination,Rescheduled,Wants 6 months of HG and NG,Professional Services,False,False,2024-12-30,2025-01-03,0.0,,False,False,,True,111.5,Friday,15,1,4,False,False,True,False,30,,,,0.8625592417061612,0.1589310829817159,False,False
192528-1359,1359-location,Emergency Care Hospital,18166-1359,12-1359,2025-01-06,2025-01-06 15:00:00,30,Appointment,Examination,Late,Wants 6 months of HG and NG,Professional Services,False,False,2024-12-30,2025-01-06,718.03,40.0,True,True,16.0,False,183.0,Monday,15,1,0,False,False,True,False,30,2025-01-03 15:30:00,2.0,1.0,0.023668639053254437,0.1589310829817159,False,False
19319-1359,1359-location,Emergency Care Hospital,18177-1359,5-1359,2025-01-20,2025-01-20 17:15:00,15,Appointment,Tech appts,Kept,cytopoint,Professional Services,False,False,2025-01-20,2025-01-20,229.1,4.0,True,True,4.0,False,17.25,Monday,17,1,0,False,False,False,True,15,,,,0.023316062176165803,0.1589310829817159,False,False
19352-1359,1359-location,Emergency Care Hospital,18177-1359,86-1359,2025-02-19,2025-02-19 13:15:00,30,Appointment,Tech appts,Kept,"librela, adequan, cytopoint",Professional Services,False,False,2025-02-04,2025-02-19,350.1,3.6,True,True,3.0,False,373.25,Wednesday,13,2,2,False,False,True,False,30,2025-01-20 17:15:00,29.0,0.0,0.08421052631578947,0.1589310829817159,False,False
194296-1359,1359-location,Emergency Care Hospital,18182-1359,12-1359,2025-02-12,2025-02-12 10:45:00,30,Appointment,Examination,Kept,"hacking; was at the groomers on 1/14/25_x000D_
O to call from the car",Professional Services,False,False,2025-02-10,2025-02-12,737.17,21.0,True,True,9.0,False,58.75,Wednesday,10,2,2,False,True,False,False,30,,,,0.023668639053254437,0.1589310829817159,False,False
192785-1359,1359-location,Emergency Care Hospital,18197-1359,8-1359,2025-01-14,2025-01-14 08:30:00,30,Appointment,Examination,Rescheduled,"Web Appointment - Matched_x000D_
VETSTORIA -  - Lilly (Dog) - Dan Muraski - Exam - Sick or Injured Pet [Veterinarian : Dr. Deborah Adams(No Preference)] - Incontinence -_x000D_
_x000D_
CT: 01-13-25 at 10:44a: Left voicemail at Dan's number since Diane's number didn't wo...",Professional Services,False,False,2025-01-12,2025-01-14,481.82,39.0,True,True,7.0,False,56.5,Tuesday,8,1,1,False,True,False,False,30,,,,0.8625592417061612,0.1589310829817159,False,False
192819-1359,1359-location,Emergency Care Hospital,18197-1359,12-1359,2025-01-14,2025-01-14 15:30:00,30,Appointment,Examination,Kept,"VETSTORIA Incontinence -_x000D_
_x000D_
CT: 01-13-25 at 10:44a: Left voicemail at Dan's number since Diane's number didn't work. I also sent an email.",Professional Services,False,False,2025-01-12,2025-01-14,481.82,39.0,True,True,7.0,False,63.5,Tuesday,15,1,1,False,False,True,False,30,2025-01-14 08:30:00,0.0,0.0,0.023668639053254437,0.1589310829817159,False,False
1934-1359,1359-location,Emergency Care Hospital,18233-1359,1-1359,2025-01-22,2025-01-22 10:15:00,15,Appointment,Tech appts,Kept,*chart in pharm. nails,Professional Services,False,False,2025-01-20,2025-01-22,253.27,187.0,True,True,9.0,False,58.25,Wednesday,10,1,2,False,True,False,False,15,,,,0.046357615894039736,0.1589310829817159,False,False
193255-1359,1359-location,Emergency Care Hospital,18243-1359,5-1359,2025-01-28,2025-01-28 13:30:00,30,Appointment,Examination,Late,O doesn't need HG/NG,Professional Services,False,False,2025-01-27,2025-01-28,416.31,107.0,True,True,8.0,False,37.5,Tuesday,13,1,1,False,False,True,False,30,,,,0.023316062176165803,0.1589310829817159,False,False
192525-1359,1359-location,Emergency Care Hospital,18267-1359,5-1359,2025-01-07,2025-01-07 11:45:00,15,Appointment,Examination,Kept,"Start Librela_x000D_
_x000D_
1/4/2025 1:09 PM: Confirmed via PetDesk",Professional Services,False,False,2025-01-02,2025-01-07,348.25,72.0,True,True,7.0,False,131.75,Tuesday,11,1,1,False,True,False,False,15,,,,0.023316062176165803,0.1589310829817159,False,False
194389-1359,1359-location,Emergency Care Hospital,18267-1359,1-1359,2025-02-14,2025-02-14 10:45:00,30,Appointment,Examination,Late,Drinking more water,Professional Services,False,False,2025-02-12,2025-02-14,672.6,244.0,True,True,14.0,False,58.75,Friday,10,2,4,False,True,False,False,30,2025-01-07 11:45:00,37.0,0.0,0.046357615894039736,0.1589310829817159,False,False
192342-1359,1359-location,Emergency Care Hospital,18327-1359,8-1359,2025-01-13,2025-01-13 08:00:00,15,Appointment,,Rescheduled,dental. wellness done Dec 23. likely also remove lipoma left shoulder. there will extractions- for sure 2 PM/M. OWNER WANTS TO BE CALLED BEFORE EXTRACTIONS,Professional Services,False,False,2024-12-23,2025-01-13,0.0,,False,False,,True,512.0,Monday,8,1,0,False,True,False,False,15,,,,0.8625592417061612,0.1589310829817159,False,False
192682-1359,1359-location,Emergency Care Hospital,18327-1359,12-1359,2025-02-03,2025-02-03 07:45:00,15,Appointment,Surgery,Late,dental. wellness done Dec 23.. there will be extractions- for sure 2 PM/M. OWNER WANTS TO BE CALLED BEFORE EXTRACTIONS,Surgery,False,False,2025-01-08,2025-02-03,1614.88,35.65,True,True,18.0,False,631.75,Monday,7,2,0,False,True,False,False,15,2025-01-13 08:00:00,20.0,1.0,0.023668639053254437,0.1589310829817159,False,False
19254-1359,1359-location,Emergency Care Hospital,18328-1359,12-1359,2025-01-09,2025-01-09 12:15:00,30,Appointment,Examination,Kept,1/6/2025 9:01 AM: Confirmed via PetDesk,Professional Services,False,False,2024-12-12,2025-01-09,636.78,31.0,True,True,9.0,False,684.25,Thursday,12,1,3,False,False,True,False,30,,,,0.023668639053254437,0.1589310829817159,False,False
194232-1359,1359-location,Emergency Care Hospital,18341-1359,5-1359,2025-02-10,2025-02-10 16:00:00,15,Appointment,Tech appts,Kept,nails and anals (other pt is your 4:15),Professional Services,False,False,2025-02-06,2025-02-10,47.85,2.0,True,True,2.0,False,112.0,Monday,16,2,0,False,False,True,False,15,,,,0.023316062176165803,0.1589310829817159,False,False
192487-1359,1359-location,Emergency Care Hospital,18353-1359,8-1359,2025-01-06,2025-01-06 16:00:00,30,Appointment,Recheck,Cancelled,"Web Appointment - Matched_x000D_
VETSTORIA -  - Maya (Cat) - Daniel Holland Holland - Exam - Recheck / Follow-up [Veterinarian : Dr. Deborah Adams(No Preference)] - None -",Professional Services,True,False,2025-01-01,2025-01-06,0.0,,False,False,,True,136.0,Monday,16,1,0,False,False,True,False,30,,,,0.8625592417061612,0.1589310829817159,False,False
192744-1359,1359-location,Emergency Care Hospital,18358-1359,5-1359,2025-01-14,2025-01-14 09:00:00,30,Appointment,Examination,Kept,1/12/2025 6:00 AM: Confirmed via PetDesk,Professional Services,False,False,2025-01-10,2025-01-14,386.21,9.0,True,True,9.0,False,105.0,Tuesday,9,1,1,False,True,False,False,30,,,,0.023316062176165803,0.1589310829817159,False,False
193141-1359,1359-location,Emergency Care Hospital,18358-1359,1-1359,2025-02-05,2025-02-05 07:30:00,15,Appointment,Dental cleaning,Kept,"Dental, extractions (pre-molar)-Per PM O can split this bill into 2 payment over 2 months",Dentistry,False,False,2025-01-14,2025-02-05,1549.14,36.71,True,True,23.0,False,535.5,Wednesday,7,2,2,False,True,False,False,15,2025-01-14 09:00:00,21.0,0.0,0.046357615894039736,0.1589310829817159,False,False
192843-1359,1359-location,Emergency Care Hospital,18358-1359,8-1359,2025-02-12,2025-02-12 07:30:00,15,Appointment,Dental cleaning,Rescheduled,"Dental, extractions (pre-molar)",Dentistry,False,False,2025-01-14,2025-02-12,0.0,,False,False,,True,703.5,Wednesday,7,2,2,False,True,False,False,15,2025-02-05 07:30:00,7.0,0.0,0.8625592417061612,0.1589310829817159,False,False
193272-1359,1359-location,Emergency Care Hospital,1836-1359,12-1359,2025-01-28,2025-01-28 11:00:00,30,Appointment,Examination,Kept,new lump/ cyst on pt back O noticed last night,Professional Services,False,False,2025-01-28,2025-01-28,163.28,11.0,True,True,5.0,False,11.0,Tuesday,11,1,1,False,True,False,False,30,,,,0.023668639053254437,0.1589310829817159,False,False
193347-1359,1359-location,Emergency Care Hospital,1836-1359,12-1359,2025-02-17,2025-02-17 07:30:00,15,Appointment,Dental cleaning,Late,Please have them drop off at 7:30 Lumpectomy,Dentistry,False,False,2025-01-29,2025-02-17,1057.75,35.7,True,True,15.0,False,463.5,Monday,7,2,0,False,True,False,False,15,2025-01-28 11:00:00,19.0,0.0,0.023668639053254437,0.1589310829817159,False,False
19459-1359,1359-location,Emergency Care Hospital,1836-1359,86-1359,2025-02-27,2025-02-27 15:15:00,30,Appointment,Tech appts,Late,s/r for lump removal on side of chest,Professional Services,False,False,2025-02-17,2025-02-27,0.0,,False,False,,True,255.25,Thursday,15,2,3,False,False,True,False,30,2025-02-17 07:30:00,10.0,0.0,0.08421052631578947,0.1589310829817159,False,False
192693-1359,1359-location,Emergency Care Hospital,1837-1359,1-1359,2025-01-15,2025-01-15 09:00:00,30,Appointment,Examination,Kept,check lump/teeth. nails/anals. wellness,Professional Services,False,False,2025-01-08,2025-01-15,0.0,,False,False,,True,177.0,Wednesday,9,1,2,False,True,False,False,30,,,,0.046357615894039736,0.1589310829817159,False,False
194371-1359,1359-location,Emergency Care Hospital,1837-1359,76-1359,2025-02-12,2025-02-12 07:45:00,30,Appointment,Day Admit,Late,"d/o at 8, O has dr appt so can't stay, but could pick P up right after. p got in a fight with the other dog in the house, seems to have a wound inside his mouth/maybe a knocked out tooth, it has been slowly seeping blood all day. PM wanted them to come...",Professional Services,False,False,2025-02-11,2025-02-12,418.77,28.0,True,True,6.0,False,31.75,Wednesday,7,2,2,False,True,False,False,30,2025-01-15 09:00:00,27.0,1.0,0.08823529411764706,0.1589310829817159,False,False
1944-1359,1359-location,Emergency Care Hospital,1837-1359,99-1359,2025-02-14,2025-02-14 07:30:00,15,Appointment,,Kept,"Dental with rads. Broken canine and adjacent tooth.  _x000D_
d/o 7:30",Professional Services,False,False,2025-02-12,2025-02-14,609.17,12.0,True,True,12.0,False,55.5,Friday,7,2,4,False,True,False,False,15,2025-02-12 07:45:00,1.0,0.5,0.01818181818181818,0.1589310829817159,False,False
192951-1359,1359-location,Emergency Care Hospital,18416-1359,5-1359,2025-01-17,2025-01-17 09:30:00,30,Appointment,,Kept,recheck and wellness panel,Professional Services,False,False,2025-01-17,2025-01-17,470.64,16.0,True,True,10.0,False,9.5,Friday,9,1,4,False,True,False,False,30,,,,0.023316062176165803,0.1589310829817159,False,False
1932-1359,1359-location,Emergency Care Hospital,18416-1359,5-1359,2025-01-21,2025-01-21 09:30:00,30,Appointment,Examination,Late,"Blood ketones and ua_x000D_
Start senvelgo",Professional Services,False,False,2025-01-20,2025-01-21,511.09,5.0,True,True,5.0,False,33.5,Tuesday,9,1,1,False,True,False,False,30,2025-01-17 09:30:00,4.0,0.0,0.023316062176165803,0.1589310829817159,False,False
193129-1359,1359-location,Emergency Care Hospital,18416-1359,5-1359,2025-01-23,2025-01-23 08:00:00,15,Appointment,Recheck,Late,Check ketones and ua,Professional Services,False,False,2025-01-22,2025-01-23,45.0,1.0,True,True,1.0,False,32.0,Thursday,8,1,3,False,True,False,False,15,2025-01-21 09:30:00,1.0,0.0,0.023316062176165803,0.1589310829817159,False,False
1933-1359,1359-location,Emergency Care Hospital,18416-1359,86-1359,2025-01-30,2025-01-30 09:00:00,15,Appointment,Tech appts,Kept,"blood ketones_x000D_
schedule owner one week from this appt for recheck blood ketones",Professional Services,False,False,2025-01-28,2025-01-30,45.0,1.0,True,True,1.0,False,57.0,Thursday,9,1,3,False,True,False,False,15,2025-01-23 08:00:00,7.0,0.0,0.08421052631578947,0.1589310829817159,False,False
193364-1359,1359-location,Emergency Care Hospital,18416-1359,86-1359,2025-02-06,2025-02-06 15:15:00,30,Appointment,Tech appts,Kept,Blood Keytones,Professional Services,False,False,2025-01-30,2025-02-06,45.0,1.0,True,True,1.0,False,183.25,Thursday,15,2,3,False,False,True,False,30,2025-01-30 09:00:00,7.0,0.0,0.08421052631578947,0.1589310829817159,False,False
194647-1359,1359-location,Emergency Care Hospital,18416-1359,12-1359,2025-02-24,2025-02-24 17:00:00,15,Appointment,Examination,Kept,Blood Ketone,Professional Services,False,False,2025-02-21,2025-02-24,256.6,6.0,True,True,6.0,False,89.0,Monday,17,2,0,False,False,False,True,15,2025-02-06 15:15:00,18.0,0.0,0.023668639053254437,0.1589310829817159,False,False
194648-1359,1359-location,Emergency Care Hospital,18417-1359,12-1359,2025-02-24,2025-02-24 17:15:00,15,Appointment,Examination,Kept,,Professional Services,False,False,2025-02-21,2025-02-24,82.5,4.0,True,True,4.0,False,89.25,Monday,17,2,0,False,False,False,True,15,,,,0.023668639053254437,0.1589310829817159,False,False
192621-1359,1359-location,Emergency Care Hospital,1842-1359,12-1359,2025-01-15,2025-01-15 08:30:00,30,Appointment,Examination,Late,"O knows that lepto and lyme needs re-boostering and has agreed to it_x000D_
_x000D_
1/12/2025 9:02 AM: Confirmed via PetDesk",Professional Services,False,False,2025-01-06,2025-01-15,578.1800000000001,7.0,True,True,7.0,False,224.5,Wednesday,8,1,2,False,True,False,False,30,,,,0.023668639053254437,0.1589310829817159,False,False
192887-1359,1359-location,Emergency Care Hospital,1842-1359,12-1359,2025-02-05,2025-02-05 08:30:00,30,Appointment,Examination,Kept,"Exam - _x000D_
do they wanna do civ?",Professional Services,False,False,2025-01-15,2025-02-05,220.41,4.0,True,True,4.0,False,512.5,Wednesday,8,2,2,False,True,False,False,30,2025-01-15 08:30:00,21.0,0.0,0.023668639053254437,0.1589310829817159,False,False
192112-1359,1359-location,Emergency Care Hospital,18479-1359,1-1359,2025-01-03,2025-01-03 10:00:00,15,Appointment,Tech appts,Kept,"librela_x000D_
_x000D_
12/31/2024 9:02 AM: Confirmed via PetDesk",Professional Services,False,False,2024-12-16,2025-01-03,122.5,3.0,True,True,3.0,False,442.0,Friday,10,1,4,False,True,False,False,15,,,,0.046357615894039736,0.1589310829817159,False,False
193322-1359,1359-location,Emergency Care Hospital,18479-1359,1-1359,2025-01-29,2025-01-29 12:00:00,30,Appointment,Examination,Kept,"Diarrhea started yesterday O fed i/d last night at pt still having liquid stools. O will try to gather a sample but per O May ""be impossible it is just all pure liquid""",Professional Services,False,False,2025-01-29,2025-01-29,703.24,45.0,True,True,12.0,False,12.0,Wednesday,12,1,2,False,False,True,False,30,2025-01-03 10:00:00,26.0,0.0,0.046357615894039736,0.1589310829817159,False,False
194392-1359,1359-location,Emergency Care Hospital,18515-1359,86-1359,2025-02-12,2025-02-12 11:30:00,15,Appointment,Tech appts,Kept,nails and anals,Professional Services,False,False,2025-02-12,2025-02-12,48.85,3.0,True,True,3.0,False,11.5,Wednesday,11,2,2,False,True,False,False,15,,,,0.08421052631578947,0.1589310829817159,False,False
194767-1359,1359-location,Emergency Care Hospital,18515-1359,5-1359,2025-02-26,2025-02-26 14:45:00,15,Appointment,Tech appts,Kept,anals,Professional Services,False,False,2025-02-26,2025-02-26,47.85,2.0,True,True,2.0,False,14.75,Wednesday,14,2,2,False,False,True,False,15,2025-02-12 11:30:00,14.0,0.0,0.023316062176165803,0.1589310829817159,False,False
192539-1359,1359-location,Emergency Care Hospital,18581-1359,5-1359,2025-01-08,2025-01-08 13:00:00,30,Appointment,Examination,Kept,ER follow up.,Professional Services,False,False,2025-01-03,2025-01-08,239.5,3.0,True,True,3.0,False,133.0,Wednesday,13,1,2,False,False,True,False,30,,,,0.023316062176165803,0.1589310829817159,False,False
193284-1359,1359-location,Emergency Care Hospital,18586-1359,1-1359,2025-01-28,2025-01-28 15:00:00,30,Appointment,Examination,Kept,bleeding from mouth. fell down and rolled in back yard. appears to be from the gums.,Professional Services,False,False,2025-01-28,2025-01-28,486.73,7.0,True,True,7.0,False,15.0,Tuesday,15,1,1,False,False,True,False,30,,,,0.046357615894039736,0.1589310829817159,False,False
193433-1359,1359-location,Emergency Care Hospital,18586-1359,1-1359,2025-02-03,2025-02-03 09:00:00,30,Appointment,Euthanasia,Kept,Euthanasia; no ashes back,Professional Services,False,False,2025-02-03,2025-02-03,319.0,5.0,True,True,5.0,False,9.0,Monday,9,2,0,False,True,False,False,30,2025-01-28 15:00:00,5.0,0.0,0.046357615894039736,0.1589310829817159,False,False
194698-1359,1359-location,Emergency Care Hospital,18646-1359,8-1359,2025-02-25,2025-02-25 12:00:00,30,Appointment,Examination,Rescheduled,Wants DA; nail trim,Professional Services,False,False,2025-02-24,2025-02-25,0.0,,False,False,,True,36.0,Tuesday,12,2,1,False,False,True,False,30,,,,0.8625592417061612,0.1589310829817159,False,False
1947-1359,1359-location,Emergency Care Hospital,18646-1359,12-1359,2025-02-26,2025-02-26 11:30:00,30,Appointment,Examination,Kept,Wants DA; nail trim,Professional Services,False,False,2025-02-24,2025-02-26,191.22,5.0,True,True,5.0,False,59.5,Wednesday,11,2,2,False,True,False,False,30,2025-02-25 12:00:00,0.0,1.0,0.023668639053254437,0.1589310829817159,False,False
19282-1359,1359-location,Emergency Care Hospital,18666-1359,5-1359,2025-01-14,2025-01-14 14:30:00,15,Appointment,Examination,Kept,"DO: Annual exam and vaccines_x000D_
Start lyme vaccine series",Professional Services,False,False,2025-01-06,2025-01-14,1111.57,16.0,True,True,15.0,False,206.5,Tuesday,14,1,1,False,False,True,False,15,,,,0.023316062176165803,0.1589310829817159,False,False
192588-1359,1359-location,Emergency Care Hospital,18666-1359,8-1359,2025-01-14,2025-01-14 16:30:00,15,Appointment,Examination,Rescheduled,DO: Annual exam and vaccines,Professional Services,False,False,2025-01-06,2025-01-14,1111.57,16.0,True,True,15.0,False,208.5,Tuesday,16,1,1,False,False,True,False,15,2025-01-14 14:30:00,0.0,0.0,0.8625592417061612,0.1589310829817159,False,False
192874-1359,1359-location,Emergency Care Hospital,18666-1359,12-1359,2025-02-06,2025-02-06 16:00:00,15,Appointment,Examination,Late,Confirmed via PetDesk,Professional Services,False,False,2025-01-14,2025-02-06,96.16,2.0,True,True,2.0,False,568.0,Thursday,16,2,3,False,False,True,False,15,2025-01-14 16:30:00,22.0,0.0,0.023668639053254437,0.1589310829817159,False,False
19283-1359,1359-location,Emergency Care Hospital,18667-1359,5-1359,2025-01-14,2025-01-14 14:45:00,15,Appointment,Examination,Kept,"DO: Annual exam and vaccines_x000D_
Start lyme vaccine series",Professional Services,False,False,2025-01-06,2025-01-14,976.69,13.0,True,True,12.0,False,206.75,Tuesday,14,1,1,False,False,True,False,15,,,,0.023316062176165803,0.1589310829817159,False,False
